time_sec,chan1_pitch_hz,chan2_pitch_hz
160.9375,147.74,147.74
160.9437,146.04,146.04
160.9500,145.20,145.20
160.9563,143.53,143.53
160.9625,143.53,143.53
160.9688,142.70,143.53
160.9750,141.07,141.07
160.9812,141.07,141.07
160.9875,141.07,141.07
160.9938,140.25,141.07
161.0000,140.25,140.25
161.0062,141.88,141.88
161.0125,141.88,141.88
161.0188,140.25,141.88
161.0250,140.25,141.07
161.0312,140.25,139.45
161.0375,141.88,142.70
161.0437,145.20,147.74
161.0500,146.89,147.74
161.0563,150.32,148.59
161.0625,154.72,152.07
161.0687,154.72,154.72
161.0750,154.72,155.62
161.0813,162.98,152.07
161.0875,157.43,147.74
161.0938,153.83,146.04
161.1000,150.32,145.20
161.1062,148.59,146.04
161.1125,,152.07
161.1188,,148.59
161.1250,,151.19
161.1312,,151.19
161.1375,,148.59
161.1438,,146.89
161.1500,,147.74
161.1562,,151.19
161.1625,,
161.1687,,
161.1750,,
161.1813,,
161.1875,,
161.1937,,
161.2000,,
161.2063,,
161.2125,,
161.2188,,
161.2250,,
161.2312,,
161.2375,,
161.2438,,
161.2500,,
161.2562,,
161.2625,,
161.2688,,
161.2750,,
161.2812,,
161.2875,,
161.2937,,
161.3000,,
161.3063,,
161.3125,,
161.3187,,
161.3250,,
161.3313,,
161.3375,,
161.3438,,
161.3500,,
161.3562,,
161.3625,,
161.3688,,
161.3750,,
161.3812,,
161.3875,,
161.3938,,
161.4000,,
161.4062,,
161.4125,,
161.4187,,
161.4250,,
161.4313,,
161.4375,,
161.4437,,
161.4500,,
161.4563,,
161.4625,,
161.4688,,
161.4750,,
161.4812,,
161.4875,,
161.4938,,
161.5000,,
161.5062,,
161.5125,,
161.5188,,
161.5250,,
161.5312,,
161.5375,,
161.5437,,
161.5500,,
161.5563,,
161.5625,297.19,
161.5687,295.47,
161.5750,293.77,
161.5813,295.47,
161.5875,295.47,
161.5938,297.19,
161.6000,,
161.6062,,
161.6125,,
161.6188,,
161.6250,,
161.6312,,
161.6375,,
161.6438,,
161.6500,,
161.6562,,
161.6625,,
161.6687,,
161.6750,,
161.6813,,
161.6875,,
161.6937,,297.19
161.7000,275.69,274.10
161.7063,269.39,269.39
161.7125,270.95,269.39
161.7188,280.51,280.51
161.7250,288.73,288.73
161.7312,295.47,295.47
161.7375,298.91,298.91
161.7438,298.91,298.91
161.7500,297.19,297.19
161.7562,292.08,292.08
161.7625,285.41,285.41
161.7688,278.89,278.89
161.7750,263.24,263.24
161.7812,249.90,251.35
161.7875,,
161.7937,,
161.8000,,
161.8063,,
161.8125,,
161.8187,,
161.8250,,
161.8313,,
161.8375,,
161.8438,,
161.8500,,
161.8562,,
161.8625,,
161.8688,171.68,171.68
161.8750,171.68,171.68
161.8812,169.71,169.71
161.8875,164.87,165.83
161.8938,162.98,161.11
161.9000,163.92,156.52
161.9062,,152.07
161.9125,,
161.9187,,
161.9250,,
161.9313,,
161.9375,,
161.9437,,
161.9500,,
161.9563,,
161.9625,,
161.9688,,
161.9750,,
161.9812,,
161.9875,,
161.9938,,
162.0000,,200.65
162.0062,,201.82
162.0125,210.14,201.82
162.0188,207.73,
162.0250,223.93,229.16
162.0312,241.39,234.52
162.0375,251.35,248.46
162.0437,263.24,263.24
162.0500,269.39,269.39
162.0563,274.10,274.10
162.0625,278.89,277.28
162.0687,282.13,282.13
162.0750,285.41,283.77
162.0813,287.06,287.06
162.0875,287.06,287.06
162.0938,287.06,287.06
162.1000,283.77,283.77
162.1062,280.51,280.51
162.1125,275.69,275.69
162.1188,267.84,269.39
162.1250,263.24,261.72
162.1312,254.27,254.27
162.1375,249.90,248.46
162.1438,241.39,241.39
162.1500,223.93,223.93
162.1562,216.30,215.05
162.1625,206.53,204.16
162.1687,193.82,194.94
162.1750,185.07,187.22
162.1813,,
162.1875,,
162.1937,,
162.2000,,
162.2063,,
162.2125,,
162.2188,,
162.2250,,
162.2312,,
162.2375,,
162.2438,,
162.2500,,
162.2562,,
162.2625,,
162.2688,,
162.2750,,
162.2812,,
162.2875,,
162.2937,,
162.3000,,
162.3063,138.64,139.45
162.3125,134.70,136.26
162.3187,135.48,135.48
162.3250,137.05,136.26
162.3313,136.26,136.26
162.3375,135.48,135.48
162.3438,136.26,136.26
162.3500,137.05,136.26
162.3562,136.26,135.48
162.3625,134.70,134.70
162.3688,135.48,136.26
162.3750,136.26,136.26
162.3812,136.26,136.26
162.3875,137.05,137.05
162.3938,136.26,137.05
162.4000,137.05,136.26
162.4062,137.84,137.84
162.4125,137.84,138.64
162.4187,138.64,137.84
162.4250,138.64,137.84
162.4313,138.64,139.45
162.4375,139.45,139.45
162.4437,140.25,139.45
162.4500,141.88,141.07
162.4563,145.20,145.20
162.4625,146.89,
162.4688,154.72,
162.4750,,
162.4812,,
162.4875,,
162.4938,169.71,
162.5000,172.67,
162.5062,175.69,
162.5125,177.73,
162.5188,,
162.5250,201.82,98.60
162.5312,200.65,99.75
162.5375,199.50,102.08
162.5437,201.82,103.27
162.5500,206.53,102.67
162.5563,205.34,101.49
162.5625,198.35,100.33
162.5687,196.07,99.17
162.5750,194.94,95.24
162.5813,,93.61
162.5875,,87.34
162.5938,,87.85
162.6000,,87.85
162.6062,,87.85
162.6125,,88.35
162.6188,,
162.6250,,
162.6312,,
162.6375,,
162.6438,,
162.6500,,
162.6562,,
162.6625,,
162.6687,,
162.6750,,
162.6813,,
162.6875,180.84,
162.6937,185.07,
162.7000,192.70,
162.7063,194.94,
162.7125,197.21,
162.7188,198.35,
162.7250,191.59,
162.7312,,
162.7375,,
162.7438,,
162.7500,,
162.7562,,
162.7625,,
162.7688,,
162.7750,,
162.7812,,
162.7875,,
162.7937,,
162.8000,,
162.8063,182.94,180.84
162.8125,182.94,182.94
162.8187,180.84,180.84
162.8250,175.69,175.69
162.8313,173.67,173.67
162.8375,172.67,172.67
162.8438,172.67,172.67
162.8500,172.67,172.67
162.8562,172.67,172.67
162.8625,172.67,172.67
162.8688,172.67,173.67
162.8750,173.67,172.67
162.8812,,
162.8875,,
162.8938,,
162.9000,,
162.9062,,
162.9125,,
162.9187,,
162.9250,199.50,
162.9313,199.50,198.35
162.9375,205.34,205.34
162.9437,211.36,211.36
162.9500,216.30,216.30
162.9563,221.36,222.64
162.9625,234.52,234.52
162.9688,241.39,241.39
162.9750,249.90,249.90
162.9812,254.27,254.27
162.9875,257.23,257.23
162.9938,258.72,258.72
163.0000,260.21,264.76
163.0062,,
163.0125,,
163.0188,,
163.0250,,
163.0312,,
163.0375,,
163.0437,,
163.0500,,
163.0563,,
163.0625,,208.93
163.0687,216.30,215.05
163.0750,218.81,218.81
163.0813,220.08,220.08
163.0875,220.08,220.08
163.0938,218.81,218.81
163.1000,218.81,217.55
163.1062,216.30,216.30
163.1125,213.82,213.82
163.1188,211.36,211.36
163.1250,208.93,208.93
163.1312,206.53,206.53
163.1375,199.50,199.50
163.1438,196.07,196.07
163.1500,187.22,179.80
163.1562,176.71,167.76
163.1625,164.87,157.43
163.1687,,159.26
163.1750,,159.26
163.1813,,
163.1875,,
163.1937,,
163.2000,,
163.2063,,
163.2125,,
163.2188,,
163.2250,,
163.2312,,
163.2375,,
163.2438,,
163.2500,,
163.2562,,87.85
163.2625,,87.85
163.2688,,82.44
163.2750,,83.40
163.2812,,87.85
163.2875,,85.84
163.2937,,88.87
163.3000,,90.94
163.3063,,83.88
163.3125,,83.88
163.3187,,85.84
163.3250,,84.85
163.3313,,84.85
163.3375,,84.85
163.3438,,87.85
163.3500,,87.85
163.3562,,88.35
163.3625,,87.85
163.3688,,
163.3750,,
163.3812,,
163.3875,,86.84
163.3938,87.85,86.84
163.4000,86.84,86.84
163.4062,86.84,86.84
163.4125,87.34,87.34
163.4187,87.34,87.34
163.4250,87.34,87.34
163.4313,87.34,87.85
163.4375,87.34,87.34
163.4437,86.84,87.34
163.4500,86.84,86.84
163.4563,87.34,86.84
163.4625,86.84,87.34
163.4688,86.84,87.85
163.4750,86.34,87.85
163.4812,86.84,87.85
163.4875,86.84,87.34
163.4938,87.34,87.34
163.5000,87.34,87.34
163.5062,87.34,87.34
163.5125,87.34,87.85
163.5188,87.34,88.35
163.5250,87.34,87.85
163.5312,87.34,87.34
163.5375,86.84,87.34
163.5437,86.84,87.34
163.5500,,87.34
163.5563,,87.34
163.5625,,87.34
163.5687,,87.34
163.5750,86.84,87.34
163.5813,86.84,87.85
163.5875,87.34,87.85
163.5938,87.34,87.34
163.6000,87.34,87.34
163.6062,87.34,87.34
163.6125,87.34,87.34
163.6188,,87.34
163.6250,,87.85
163.6312,,87.34
163.6375,,87.34
163.6438,,86.84
163.6500,,86.84
163.6562,87.34,87.34
163.6625,87.34,87.34
163.6687,87.34,87.34
163.6750,87.34,87.34
163.6813,86.84,87.34
163.6875,87.34,86.84
163.6937,,87.34
163.7000,87.85,83.40
163.7063,87.85,83.40
163.7125,87.34,87.85
163.7188,87.85,87.85
163.7250,87.85,87.85
163.7312,83.40,87.85
163.7375,83.88,87.85
163.7438,83.88,87.85
163.7500,83.88,83.40
163.7562,83.40,87.34
163.7625,83.40,87.34
163.7688,87.34,87.85
163.7750,87.34,87.85
163.7812,87.85,87.85
163.7875,87.85,87.85
163.7937,83.40,87.85
163.8000,83.40,87.85
163.8063,87.85,87.85
163.8125,87.85,87.85
163.8187,87.85,87.85
163.8250,,
163.8313,,
163.8375,,87.85
163.8438,,87.85
163.8500,,87.34
163.8562,,87.85
163.8625,,87.34
163.8688,,87.85
163.8750,,
163.8812,,
163.8875,87.34,
163.8938,87.34,
163.9000,87.34,
163.9062,87.34,
163.9125,87.34,
163.9187,87.34,
163.9250,87.34,
163.9313,87.34,
163.9375,87.34,
163.9437,,
163.9500,,87.85
163.9563,,87.85
163.9625,,87.34
163.9688,,87.34
163.9750,,87.34
163.9812,,87.34
163.9875,,87.85
163.9938,,87.34
164.0000,,87.34
164.0062,,87.34
164.0125,,87.34
164.0188,,87.34
164.0250,,87.34
164.0312,,87.34
164.0375,,
164.0437,,
164.0500,,
164.0563,,
164.0625,,
164.0687,,
164.0750,,
164.0813,,
164.0875,,
164.0938,,
164.1000,,
164.1062,,87.34
164.1125,,88.35
164.1188,,87.85
164.1250,,87.34
164.1312,,87.34
164.1375,,87.34
164.1438,,88.35
164.1500,,93.07
164.1562,,86.84
164.1625,,87.34
164.1687,,87.34
164.1750,,87.34
164.1813,,86.84
164.1875,,86.84
164.1937,,87.34
164.2000,,
164.2063,,
164.2125,193.82,96.91
164.2188,194.94,97.47
164.2250,194.94,97.47
164.2312,191.59,95.24
164.2375,190.49,95.24
164.2438,190.49,95.24
164.2500,,
164.2562,,
164.2625,,
164.2688,,
164.2750,,
164.2812,,
164.2875,,
164.2937,,
164.3000,,
164.3063,,
164.3125,,
164.3187,,
164.3250,,
164.3313,,
164.3375,,
164.3438,221.36,
164.3500,226.53,226.53
164.3562,227.84,229.16
164.3625,230.49,230.49
164.3688,233.17,233.17
164.3750,237.24,237.24
164.3812,238.62,238.62
164.3875,241.39,241.39
164.3938,242.79,242.79
164.4000,249.90,249.90
164.4062,252.81,252.81
164.4125,258.72,258.72
164.4187,263.24,263.24
164.4250,264.76,266.30
164.4313,,
164.4375,,
164.4437,,
164.4500,,
164.4563,,
164.4625,,
164.4688,,
164.4750,,
164.4812,,
164.4875,,252.81
164.4938,249.90,241.39
164.5000,241.39,233.17
164.5062,223.93,226.53
164.5125,215.05,218.81
164.5188,206.53,206.53
164.5250,199.50,200.65
164.5312,192.70,190.49
164.5375,187.22,185.07
164.5437,177.73,179.80
164.5500,175.69,174.68
164.5563,173.67,172.67
164.5625,169.71,170.69
164.5687,169.71,170.69
164.5750,,
164.5813,,
164.5875,,
164.5938,,
164.6000,,
164.6062,,
164.6125,,
164.6188,,
164.6250,,
164.6312,,
164.6375,,
164.6438,,
164.6500,,
164.6562,,
164.6625,205.34,205.34
164.6687,217.55,218.81
164.6750,220.08,220.08
164.6813,231.82,229.16
164.6875,241.39,244.20
164.6937,251.35,251.35
164.7000,255.74,255.74
164.7063,260.21,260.21
164.7125,261.72,261.72
164.7188,263.24,263.24
164.7250,261.72,261.72
164.7312,261.72,261.72
164.7375,260.21,258.72
164.7438,257.23,255.74
164.7500,251.35,251.35
164.7562,247.03,245.61
164.7625,235.88,237.24
164.7688,226.53,220.08
164.7750,,211.36
164.7812,,208.93
164.7875,,
164.7937,,
164.8000,,
164.8063,,
164.8125,,
164.8187,,
164.8250,,
164.8313,,
164.8375,,
164.8438,,
164.8500,,
164.8562,,
164.8625,,
164.8688,,
164.8750,,
164.8812,,
164.8875,,
164.8938,,
164.9000,,
164.9062,,
164.9125,,
164.9187,,
164.9250,,
164.9313,,
164.9375,,
164.9437,,
164.9500,,
164.9563,,
164.9625,,
164.9688,,
164.9750,,
164.9812,,
164.9875,,
164.9938,,
165.0000,,
165.0062,,
165.0125,,
165.0188,,
165.0250,,
165.0312,,
165.0375,,
165.0437,,
165.0500,,
165.0563,,
165.0625,,
165.0687,,
165.0750,,
165.0813,,
165.0875,,
165.0938,,
165.1000,,
165.1062,,
165.1125,,
165.1188,,
165.1250,,
165.1312,,
165.1375,,
165.1438,,
165.1500,,
165.1562,,
165.1625,,194.94
165.1687,199.50,201.82
165.1750,198.35,199.50
165.1813,198.35,198.35
165.1875,202.98,202.98
165.1937,201.82,201.82
165.2000,199.50,200.65
165.2063,196.07,197.21
165.2125,196.07,193.82
165.2188,192.70,194.94
165.2250,188.30,184.00
165.2312,184.00,175.69
165.2375,185.07,
165.2438,,
165.2500,,
165.2562,,
165.2625,,
165.2688,,
165.2750,,
165.2812,,
165.2875,,
165.2937,,
165.3000,,
165.3063,,
165.3125,,
165.3187,,
165.3250,,
165.3313,,
165.3375,,
165.3438,,
165.3500,,
165.3562,,
165.3625,,
165.3688,,
165.3750,169.71,
165.3812,171.68,170.69
165.3875,167.76,167.76
165.3938,164.87,165.83
165.4000,162.98,163.92
165.4062,162.04,161.11
165.4125,157.43,157.43
165.4187,151.19,152.95
165.4250,145.20,148.59
165.4313,146.04,152.07
165.4375,151.19,152.07
165.4437,152.95,152.07
165.4500,150.32,152.95
165.4563,150.32,151.19
165.4625,150.32,149.45
165.4688,149.45,150.32
165.4750,149.45,150.32
165.4812,149.45,152.07
165.4875,151.19,152.07
165.4938,149.45,155.62
165.5000,,154.72
165.5062,,152.95
165.5125,,
165.5188,,
165.5250,,
165.5312,155.62,
165.5375,156.52,
165.5437,156.52,
165.5500,156.52,
165.5563,156.52,
165.5625,157.43,
165.5687,157.43,
165.5750,158.34,
165.5813,,
165.5875,,
165.5938,169.71,167.76
165.6000,170.69,170.69
165.6062,173.67,173.67
165.6125,175.69,175.69
165.6188,176.71,177.73
165.6250,179.80,179.80
165.6312,181.89,181.89
165.6375,185.07,185.07
165.6438,187.22,187.22
165.6500,189.39,190.49
165.6562,193.82,193.82
165.6625,197.21,197.21
165.6687,202.98,204.16
165.6750,212.58,211.36
165.6813,217.55,215.05
165.6875,223.93,222.64
165.6937,231.82,242.79
165.7000,242.79,247.03
165.7063,248.46,251.35
165.7125,252.81,254.27
165.7188,255.74,255.74
165.7250,258.72,258.72
165.7312,260.21,263.24
165.7375,263.24,263.24
165.7438,266.30,266.30
165.7500,274.10,270.95
165.7562,292.08,293.77
165.7625,311.24,305.89
165.7688,316.68,307.67
165.7750,307.67,307.67
165.7812,316.68,316.68
165.7875,322.22,320.36
165.7937,325.96,325.96
165.8000,329.75,327.85
165.8063,333.58,331.66
165.8125,337.46,339.41
165.8187,341.38,343.36
165.8250,347.34,347.34
165.8313,351.38,349.36
165.8375,355.46,355.46
165.8438,361.68,365.88
165.8500,363.77,361.68
165.8562,365.88,363.77
165.8625,380.98,376.60
165.8688,385.40,372.27
165.8750,380.98,
165.8812,,
165.8875,,
165.8938,,
165.9000,,
165.9062,,
165.9125,,
165.9187,,
165.9250,,
165.9313,,
165.9375,,
165.9437,,
165.9500,,
165.9563,,
165.9625,,
165.9688,,
165.9750,,
165.9812,,
165.9875,,
165.9938,,
166.0000,,
166.0062,,
166.0125,,
166.0188,,
166.0250,,
166.0312,,
166.0375,,
166.0437,,
166.0500,,
166.0563,,
166.0625,,
166.0687,,
166.0750,,
166.0813,,
166.0875,,
166.0938,,
166.1000,,
166.1062,,
166.1125,,
166.1188,,
166.1250,,
166.1312,,
166.1375,,
166.1438,,
166.1500,,
166.1562,,
166.1625,,
166.1687,,
166.1750,,
166.1813,,
166.1875,,
166.1937,,
166.2000,,
166.2063,,
166.2125,225.23,225.23
166.2188,227.84,227.84
166.2250,231.82,231.82
166.2312,233.17,233.17
166.2375,235.88,235.88
166.2438,237.24,235.88
166.2500,237.24,237.24
166.2562,234.52,235.88
166.2625,230.49,230.49
166.2688,223.93,223.93
166.2750,226.53,225.23
166.2812,225.23,226.53
166.2875,223.93,225.23
166.2937,223.93,223.93
166.3000,221.36,217.55
166.3063,213.82,213.82
166.3125,213.82,213.82
166.3187,216.30,215.05
166.3250,225.23,215.05
166.3313,,
166.3375,,
166.3438,,
166.3500,,
166.3562,,
166.3625,,
166.3688,,
166.3750,,
166.3812,,
166.3875,,
166.3938,,
166.4000,,
166.4062,,
166.4125,,
166.4187,,
166.4250,,
166.4313,,
166.4375,,
166.4437,,
166.4500,,
166.4563,,
166.4625,,
166.4688,,165.83
166.4750,,163.92
166.4812,155.62,155.62
166.4875,152.95,152.95
166.4938,146.89,146.89
166.5000,146.89,148.59
166.5062,150.32,149.45
166.5125,151.19,150.32
166.5188,149.45,150.32
166.5250,148.59,149.45
166.5312,148.59,149.45
166.5375,148.59,146.89
166.5437,150.32,147.74
166.5500,146.89,146.89
166.5563,145.20,145.20
166.5625,145.20,145.20
166.5687,146.04,146.04
166.5750,147.74,147.74
166.5813,148.59,147.74
166.5875,148.59,149.45
166.5938,149.45,149.45
166.6000,151.19,150.32
166.6062,152.07,152.95
166.6125,153.83,153.83
166.6188,155.62,155.62
166.6250,157.43,157.43
166.6312,159.26,159.26
166.6375,159.26,159.26
166.6438,,
166.6500,,
166.6562,,
166.6625,,
166.6687,,
166.6750,,
166.6813,,
166.6875,,
166.6937,,
166.7000,,
166.7063,,
166.7125,,
166.7188,,
166.7250,,
166.7312,,
166.7375,,
166.7438,,
166.7500,,
166.7562,,
166.7625,,
166.7688,,
166.7750,,
166.7812,,
166.7875,,
166.7937,,
166.8000,,
166.8063,,
166.8125,197.21,196.07
166.8187,196.07,196.07
166.8250,205.34,205.34
166.8313,205.34,206.53
166.8375,204.16,204.16
166.8438,201.82,201.82
166.8500,199.50,199.50
166.8562,199.50,199.50
166.8625,198.35,198.35
166.8688,198.35,198.35
166.8750,198.35,198.35
166.8812,194.94,194.94
166.8875,196.07,196.07
166.8938,200.65,200.65
166.9000,201.82,200.65
166.9062,202.98,204.16
166.9125,205.34,205.34
166.9187,205.34,205.34
166.9250,206.53,206.53
166.9313,207.73,206.53
166.9375,206.53,207.73
166.9437,205.34,208.93
166.9500,211.36,208.93
166.9563,213.82,208.93
166.9625,212.58,211.36
166.9688,210.14,216.30
166.9750,213.82,218.81
166.9812,220.08,216.30
166.9875,222.64,221.36
166.9938,226.53,226.53
167.0000,230.49,231.82
167.0062,233.17,234.52
167.0125,235.88,235.88
167.0188,237.24,235.88
167.0250,231.82,230.49
167.0312,231.82,230.49
167.0375,226.53,226.53
167.0437,226.53,244.20
167.0500,,
167.0563,,
167.0625,,
167.0687,,
167.0750,,
167.0813,,
167.0875,,
167.0938,,
167.1000,,
167.1062,,
167.1125,,
167.1188,,
167.1250,,
167.1312,,
167.1375,,
167.1438,,
167.1500,,
167.1562,,
167.1625,,
167.1687,,
167.1750,,
167.1813,,
167.1875,,
167.1937,,
167.2000,302.38,
167.2063,290.40,288.73
167.2125,290.40,290.40
167.2188,297.19,297.19
167.2250,302.38,302.38
167.2312,307.67,307.67
167.2375,314.86,313.04
167.2438,320.36,320.36
167.2500,324.08,324.08
167.2562,329.75,329.75
167.2625,335.51,335.51
167.2688,339.41,339.41
167.2750,345.34,345.34
167.2812,351.38,351.38
167.2875,357.52,355.46
167.2937,357.52,355.46
167.3000,357.52,357.52
167.3063,368.00,365.88
167.3125,374.43,372.27
167.3187,374.43,372.27
167.3250,372.27,370.13
167.3313,370.13,368.00
167.3375,359.59,359.59
167.3438,353.42,355.46
167.3500,347.34,347.34
167.3562,337.46,337.46
167.3625,329.75,327.85
167.3688,327.85,327.85
167.3750,305.89,
167.3812,,
167.3875,,
167.3938,,
167.4000,,
167.4062,,
167.4125,,
167.4187,,
167.4250,,
167.4313,,
167.4375,,
167.4437,,
167.4500,,
167.4563,,
167.4625,,
167.4688,,
167.4750,,
167.4812,170.69,
167.4875,165.83,
167.4938,155.62,
167.5000,153.83,
167.5062,152.07,
167.5125,151.19,
167.5188,150.32,
167.5250,148.59,
167.5312,146.89,
167.5375,146.04,
167.5437,144.36,
167.5500,144.36,
167.5563,142.70,
167.5625,141.07,
167.5687,133.92,
167.5750,140.25,
167.5813,147.74,
167.5875,146.89,
167.5938,146.04,
167.6000,147.74,
167.6062,148.59,
167.6125,146.04,
167.6188,146.89,
167.6250,148.59,
167.6312,150.32,
167.6375,151.19,
167.6438,,
167.6500,,
167.6562,,
167.6625,,
167.6687,,
167.6750,,
167.6813,,
167.6875,,
167.6937,,
167.7000,,
167.7063,,
167.7125,,
167.7188,,
167.7250,,
167.7312,,
167.7375,,
167.7438,,
167.7500,,
167.7562,,
167.7625,,
167.7688,,
167.7750,,
167.7812,,
167.7875,,
167.7937,,
167.8000,,
167.8063,,
167.8125,,
167.8187,,
167.8250,,
167.8313,,
167.8375,,
167.8438,,
167.8500,,
167.8562,,
167.8625,,
167.8688,,
167.8750,,
167.8812,,
167.8875,,
167.8938,,
167.9000,,
167.9062,,
167.9125,,
167.9187,,
167.9250,,
167.9313,,
167.9375,,
167.9437,,
167.9500,,
167.9563,,
167.9625,,
167.9688,,
167.9750,,
167.9812,,
167.9875,,
167.9938,,
168.0000,,
168.0062,,
168.0125,,
168.0188,,
168.0250,,
168.0312,,
168.0375,,
168.0437,,
168.0500,,
168.0563,,
168.0625,,
168.0687,,
168.0750,,
168.0813,,
168.0875,,
168.0938,,
168.1000,,
168.1062,,
168.1125,,
168.1188,,
168.1250,,
168.1312,,
168.1375,,
168.1438,,
168.1500,,
168.1562,,
168.1625,,
168.1687,,
168.1750,,
168.1813,,
168.1875,,
168.1937,,
168.2000,,
168.2063,,
168.2125,,
168.2188,,
168.2250,,
168.2312,,
168.2375,,
168.2438,,
168.2500,,
168.2562,,
168.2625,,
168.2688,,
168.2750,,
168.2812,,
168.2875,,
168.2937,,
168.3000,,
168.3063,,
168.3125,,
168.3187,,
168.3250,,
168.3313,,
168.3375,,
168.3438,,
168.3500,,
168.3562,,
168.3625,,
168.3688,,
168.3750,,
168.3812,,
168.3875,,
168.3938,,
168.4000,,
168.4062,,
168.4125,,
168.4187,,
168.4250,,
168.4313,,
168.4375,,
168.4437,,
168.4500,,
168.4563,,
168.4625,,
168.4688,,
168.4750,,
168.4812,,
168.4875,,
168.4938,,
168.5000,,
168.5062,,
168.5125,,
168.5188,,
168.5250,,
168.5312,,
168.5375,,
168.5437,,
168.5500,,
168.5563,,
168.5625,,
168.5687,,
168.5750,,
168.5813,,
168.5875,,
168.5938,80.09,
168.6000,80.09,
168.6062,80.09,
168.6125,80.09,
168.6188,80.09,
168.6250,80.09,
168.6312,80.09,
168.6375,80.09,
168.6438,80.09,
168.6500,80.09,
168.6562,80.09,
168.6625,80.09,
168.6687,80.09,
168.6750,80.09,
168.6813,80.09,
168.6875,80.09,
168.6937,,
168.7000,,
168.7063,,
168.7125,,
168.7188,,
168.7250,83.40,
168.7312,83.40,
168.7375,80.09,
168.7438,80.09,
168.7500,80.09,
168.7562,80.09,
168.7625,80.09,
168.7688,80.09,
168.7750,80.09,
168.7812,80.09,
168.7875,80.09,
168.7937,80.09,
168.8000,80.09,
168.8063,80.09,
168.8125,80.09,
168.8187,80.09,
168.8250,80.09,
168.8313,80.09,
168.8375,80.09,
168.8438,80.09,
168.8500,80.09,
168.8562,80.09,
168.8625,80.09,
168.8688,80.09,
168.8750,80.09,
168.8812,,
168.8875,,
168.8938,,
168.9000,,
168.9062,,
168.9125,,
168.9187,,
168.9250,,
168.9313,,
168.9375,,
168.9437,,
168.9500,80.09,
168.9563,80.09,
168.9625,80.09,
168.9688,80.09,
168.9750,80.09,
168.9812,80.09,
168.9875,80.09,
168.9938,80.09,
169.0000,80.09,
169.0062,80.09,
169.0125,80.09,
169.0188,80.09,
169.0250,80.09,
169.0312,80.09,
169.0375,80.09,
169.0437,80.09,
169.0500,80.09,
169.0563,80.09,
169.0625,,
169.0687,,
169.0750,,
169.0813,,
169.0875,,
169.0938,,
169.1000,,
169.1062,,
169.1125,,
169.1188,,
169.1250,,
169.1312,80.09,
169.1375,80.09,
169.1438,80.09,
169.1500,80.09,
169.1562,80.09,
169.1625,80.09,
169.1687,80.09,
169.1750,80.09,
169.1813,80.09,
169.1875,80.09,
169.1937,80.09,
169.2000,80.09,
169.2063,80.09,
169.2125,80.09,
169.2188,80.09,
169.2250,,
169.2312,,
169.2375,,
169.2438,,
169.2500,,
169.2562,,
169.2625,,
169.2688,,
169.2750,,
169.2812,,
169.2875,,
169.2937,,
169.3000,,
169.3063,,
169.3125,,
169.3187,,
169.3250,,
169.3313,,
169.3375,,
169.3438,,
169.3500,,
169.3562,,
169.3625,,
169.3688,,
169.3750,,
169.3812,,
